student_id,age,degree,cgpa,year_of_study,passing_year,skills,location,preference_remote,annual_income,resume_file
S01579,23,B.Com,7.33,2,2027,"ML, Python, CSS, Java",Delhi,True,430095,resume_01579.pdf
S01580,23,B.Tech CSE,8.14,2,2027,"Data Science, HTML, React",Chennai,False,365620,resume_01580.pdf
S01581,25,BBA,6.71,1,2028,"Java, ML, CSS",Bangalore,False,302854,resume_01581.pdf
S01582,20,B.Tech CSE,7.14,4,2025,"CSS, ML",Chennai,False,320626,resume_01582.pdf
S01583,22,M.Tech AI,8.17,3,2026,"ML, Cloud, SQL, Java",Chennai,False,262359,resume_01583.pdf
S01584,21,B.Com,8.99,1,2028,"Data Science, Python",Delhi,False,394871,resume_01584.pdf
S01585,22,B.Tech CSE,8.23,3,2026,"SQL, Python, Cloud",Hyderabad,True,243298,resume_01585.pdf
S01586,23,MBA,7.2,4,2025,"Java, HTML, AI",Mumbai,False,209441,resume_01586.pdf
S01587,23,BBA,7.51,2,2027,"CSS, Python, React",Kolkata,False,513201,resume_01587.pdf
S01588,21,B.Com,7.6,2,2027,"SQL, CSS, ML, Data Science",Hyderabad,True,214359,resume_01588.pdf
S01589,25,B.Tech CSE,6.7,4,2025,"Data Science, ML, AI, HTML",Bangalore,True,587201,resume_01589.pdf
S01590,23,B.Tech CSE,6.99,4,2025,"Python, AI, Cloud, Java",Hyderabad,True,274648,resume_01590.pdf
S01591,20,MBA,8.73,3,2026,"React, AI, Data Science, CSS",Kolkata,True,428622,resume_01591.pdf
S01592,21,M.Tech AI,7.85,4,2025,"Data Science, CSS, Cloud",Bangalore,True,205944,resume_01592.pdf
S01593,25,MBA,7.9,4,2025,"Java, React, AI",Delhi,True,587463,resume_01593.pdf
S01594,20,B.Com,9.3,4,2025,"Data Science, React, Python, ML",Bangalore,True,353557,resume_01594.pdf
S01595,24,M.Tech AI,8.02,3,2026,"Java, Python, SQL",Chennai,False,550434,resume_01595.pdf
S01596,22,BBA,8.77,2,2027,"Data Science, Cloud, HTML, CSS",Bangalore,False,391461,resume_01596.pdf
S01597,23,M.Tech AI,7.06,4,2025,"Python, Java, CSS",Chennai,True,243171,resume_01597.pdf
S01598,20,BBA,8.89,3,2026,"AI, HTML, Java, CSS",Chennai,True,584655,resume_01598.pdf
S01599,21,M.Tech AI,8.92,3,2026,"React, ML",Bangalore,True,559645,resume_01599.pdf
S01600,23,M.Tech AI,7.52,4,2025,"React, CSS",Hyderabad,True,454680,resume_01600.pdf
S01601,22,M.Tech AI,8.67,3,2026,"SQL, ML, Java",Bangalore,False,491291,resume_01601.pdf
S01602,22,BBA,7.6,4,2025,"ML, SQL",Chennai,False,291373,resume_01602.pdf
S01603,21,M.Tech AI,8.04,3,2026,"Cloud, HTML",Delhi,False,437726,resume_01603.pdf
S01604,24,B.Com,8.76,3,2026,"Java, HTML, CSS",Bangalore,True,560266,resume_01604.pdf
S01605,22,B.Tech CSE,7.03,3,2026,"Cloud, Data Science",Hyderabad,True,446428,resume_01605.pdf
S01606,20,B.Tech CSE,7.58,4,2025,"SQL, HTML, Data Science, AI",Kolkata,False,495677,resume_01606.pdf
S01607,20,BBA,9.07,1,2028,"Python, Java, React, AI",Bangalore,True,304199,resume_01607.pdf
S01608,24,M.Tech AI,7.72,1,2028,"React, Cloud, Python, AI",Chennai,True,299827,resume_01608.pdf
S01609,22,B.Com,8.55,3,2026,"HTML, CSS, SQL",Hyderabad,False,271415,resume_01609.pdf
S01610,22,B.Com,8.98,1,2028,"AI, ML, React",Chennai,True,237543,resume_01610.pdf
S01611,22,BBA,8.08,2,2027,"Data Science, AI, Java, CSS",Mumbai,True,542916,resume_01611.pdf
S01612,23,B.Com,8.06,3,2026,"Java, Data Science",Chennai,False,525745,resume_01612.pdf
S01613,20,M.Tech AI,9.07,1,2028,"Cloud, Java, ML, CSS",Kolkata,False,474611,resume_01613.pdf
S01614,21,B.Tech CSE,7.47,2,2027,"Cloud, Python, CSS",Kolkata,False,346437,resume_01614.pdf
S01615,25,B.Com,9.05,4,2025,"Java, SQL",Kolkata,True,512020,resume_01615.pdf
S01616,20,B.Sc IT,7.56,3,2026,"SQL, ML",Kolkata,True,485779,resume_01616.pdf
S01617,23,B.Tech CSE,8.63,4,2025,"React, ML, CSS",Hyderabad,False,399987,resume_01617.pdf
S01618,24,B.Sc IT,7.05,2,2027,"Java, Cloud, SQL",Mumbai,True,259638,resume_01618.pdf
S01619,24,BBA,8.41,3,2026,"Python, SQL, React, Java",Chennai,False,399686,resume_01619.pdf
S01620,22,B.Sc IT,7.62,1,2028,"AI, HTML",Delhi,True,531401,resume_01620.pdf
S01621,24,M.Tech AI,7.37,2,2027,"Python, SQL",Chennai,False,280037,resume_01621.pdf
S01622,20,MBA,6.8,1,2028,"Java, SQL, Data Science",Chennai,False,256489,resume_01622.pdf
S01623,25,B.Sc IT,8.55,1,2028,"React, Cloud, Java, HTML",Chennai,True,345190,resume_01623.pdf
S01624,21,M.Tech AI,6.53,2,2027,"AI, SQL, Cloud",Bangalore,True,294812,resume_01624.pdf
S01625,23,MBA,6.64,1,2028,"AI, CSS, HTML",Mumbai,False,397450,resume_01625.pdf
S01626,23,BBA,9.38,1,2028,"ML, Cloud, AI, Java",Chennai,False,283321,resume_01626.pdf
S01627,24,M.Tech AI,6.58,4,2025,"Cloud, AI",Mumbai,False,211107,resume_01627.pdf
S01628,24,M.Tech AI,9.39,3,2026,"Python, ML",Bangalore,True,230173,resume_01628.pdf
S01629,25,M.Tech AI,9.0,1,2028,"SQL, AI, Java, Python",Kolkata,True,230245,resume_01629.pdf
S01630,22,B.Tech CSE,7.41,2,2027,"SQL, ML, Data Science, React",Mumbai,True,412520,resume_01630.pdf
S01631,20,M.Tech AI,6.81,2,2027,"React, Python, Cloud",Mumbai,True,263640,resume_01631.pdf
S01632,25,B.Com,7.17,2,2027,"Data Science, ML, React",Delhi,False,557704,resume_01632.pdf
S01633,25,B.Tech CSE,6.72,2,2027,"ML, Java, Python, SQL",Chennai,True,304887,resume_01633.pdf
S01634,24,BBA,6.57,4,2025,"Python, Cloud, React, Java",Hyderabad,True,471669,resume_01634.pdf
S01635,25,M.Tech AI,8.53,1,2028,"CSS, ML, React",Hyderabad,False,556359,resume_01635.pdf
S01636,21,B.Tech CSE,9.36,2,2027,"Java, Cloud, React",Bangalore,True,346587,resume_01636.pdf
S01637,25,MBA,8.77,4,2025,"Data Science, ML",Mumbai,True,347254,resume_01637.pdf
S01638,25,MBA,9.4,4,2025,"ML, SQL",Delhi,False,361762,resume_01638.pdf
S01639,21,B.Tech CSE,8.05,1,2028,"AI, Cloud, SQL",Delhi,False,250609,resume_01639.pdf
S01640,21,M.Tech AI,8.54,3,2026,"Data Science, AI, CSS",Bangalore,True,356892,resume_01640.pdf
S01641,25,B.Tech CSE,9.41,1,2028,"Cloud, ML, AI, CSS",Mumbai,False,426990,resume_01641.pdf
S01642,20,M.Tech AI,6.82,3,2026,"SQL, Data Science, Python, CSS",Hyderabad,False,208225,resume_01642.pdf
S01643,24,B.Com,8.3,2,2027,"React, SQL, AI, HTML",Delhi,True,520311,resume_01643.pdf
S01644,20,MBA,8.32,2,2027,"AI, Cloud",Bangalore,True,226618,resume_01644.pdf
S01645,22,M.Tech AI,6.83,1,2028,"CSS, Python, SQL, HTML",Bangalore,True,310115,resume_01645.pdf
S01646,23,B.Com,7.86,4,2025,"CSS, Cloud, React",Hyderabad,False,334507,resume_01646.pdf
S01647,24,B.Com,8.7,4,2025,"HTML, Data Science, CSS",Bangalore,True,556426,resume_01647.pdf
S01648,22,BBA,8.84,3,2026,"Java, Data Science, CSS",Hyderabad,False,496432,resume_01648.pdf
S01649,22,BBA,9.13,3,2026,"React, SQL, Python, CSS",Chennai,False,208046,resume_01649.pdf
S01650,20,B.Sc IT,7.36,1,2028,"Java, HTML",Chennai,True,226632,resume_01650.pdf
S01651,22,BBA,6.95,2,2027,"React, CSS",Hyderabad,False,446326,resume_01651.pdf
S01652,20,B.Sc IT,7.39,2,2027,"Cloud, Data Science, SQL",Bangalore,False,321921,resume_01652.pdf
S01653,25,BBA,9.29,4,2025,"Cloud, Java, ML, CSS",Kolkata,False,312740,resume_01653.pdf
S01654,24,B.Sc IT,7.23,4,2025,"SQL, HTML",Bangalore,True,492125,resume_01654.pdf
S01655,21,MBA,7.89,2,2027,"Data Science, React",Bangalore,False,595647,resume_01655.pdf
S01656,23,M.Tech AI,6.61,1,2028,"ML, Cloud, SQL, React",Delhi,False,452322,resume_01656.pdf
S01657,25,BBA,7.18,3,2026,"React, SQL",Bangalore,False,420257,resume_01657.pdf
S01658,21,B.Tech CSE,8.78,3,2026,"HTML, CSS",Delhi,False,258218,resume_01658.pdf
S01659,24,B.Com,7.12,2,2027,"Java, Data Science",Chennai,False,487990,resume_01659.pdf
S01660,23,B.Sc IT,8.63,3,2026,"Data Science, ML, HTML, AI",Mumbai,False,523741,resume_01660.pdf
S01661,22,B.Sc IT,8.19,3,2026,"Python, Data Science",Chennai,True,359388,resume_01661.pdf
S01662,21,BBA,6.77,2,2027,"Cloud, CSS, HTML",Bangalore,True,206361,resume_01662.pdf
S01663,23,B.Tech CSE,8.99,3,2026,"Data Science, HTML, Python",Kolkata,False,420118,resume_01663.pdf
S01664,24,M.Tech AI,9.41,4,2025,"AI, SQL, Python",Mumbai,True,493947,resume_01664.pdf
S01665,24,MBA,8.23,4,2025,"Java, AI, Cloud",Hyderabad,False,497655,resume_01665.pdf
S01666,25,B.Com,6.77,3,2026,"SQL, Data Science, ML, AI",Kolkata,True,577083,resume_01666.pdf
S01667,23,M.Tech AI,6.64,2,2027,"Python, Cloud, React, AI",Kolkata,False,234620,resume_01667.pdf
S01668,24,B.Sc IT,6.67,4,2025,"AI, Python",Bangalore,False,490025,resume_01668.pdf
S01669,21,MBA,9.33,3,2026,"SQL, React, CSS",Delhi,False,512530,resume_01669.pdf
S01670,20,B.Sc IT,7.94,3,2026,"Java, SQL, CSS",Hyderabad,False,517765,resume_01670.pdf
S01671,22,B.Sc IT,6.92,3,2026,"CSS, Java, React",Bangalore,False,476392,resume_01671.pdf
S01672,25,BBA,8.25,1,2028,"Cloud, Data Science, Python",Hyderabad,False,378536,resume_01672.pdf
S01673,22,M.Tech AI,8.07,4,2025,"SQL, ML, Python",Delhi,False,272510,resume_01673.pdf
S01674,25,M.Tech AI,8.94,3,2026,"React, SQL, HTML, Java",Mumbai,False,430647,resume_01674.pdf
S01675,21,BBA,7.4,4,2025,"Data Science, CSS, Cloud",Kolkata,False,213461,resume_01675.pdf
S01676,21,BBA,9.01,2,2027,"Python, React, Java, SQL",Kolkata,True,314194,resume_01676.pdf
S01677,21,B.Sc IT,9.22,4,2025,"Data Science, AI, Cloud",Chennai,True,591027,resume_01677.pdf
S01678,22,BBA,9.44,4,2025,"Cloud, Data Science",Mumbai,False,454721,resume_01678.pdf
S01679,25,B.Tech CSE,9.21,1,2028,"SQL, React",Hyderabad,False,432253,resume_01679.pdf
S01680,20,BBA,7.03,4,2025,"SQL, AI, HTML, Java",Kolkata,False,330884,resume_01680.pdf
S01681,21,BBA,6.87,3,2026,"CSS, AI",Mumbai,True,586531,resume_01681.pdf
S01682,25,M.Tech AI,7.01,2,2027,"AI, CSS, HTML, Cloud",Chennai,True,440369,resume_01682.pdf
S01683,22,MBA,8.1,4,2025,"React, Java",Delhi,True,435611,resume_01683.pdf
S01684,20,MBA,8.23,4,2025,"ML, Data Science, Java, SQL",Kolkata,False,555480,resume_01684.pdf
S01685,25,BBA,6.86,4,2025,"Java, React",Chennai,True,493900,resume_01685.pdf
S01686,22,BBA,7.99,3,2026,"AI, Java, Python, HTML",Hyderabad,False,410896,resume_01686.pdf
S01687,20,B.Com,7.56,2,2027,"SQL, Data Science, ML, React",Bangalore,True,245156,resume_01687.pdf
S01688,20,B.Sc IT,8.34,3,2026,"ML, Data Science, Python",Bangalore,True,414049,resume_01688.pdf
S01689,20,M.Tech AI,9.44,1,2028,"Python, Cloud",Kolkata,False,248546,resume_01689.pdf
S01690,23,B.Com,7.84,4,2025,"Data Science, HTML, SQL",Kolkata,False,580845,resume_01690.pdf
S01691,20,MBA,6.51,2,2027,"HTML, SQL",Hyderabad,True,385622,resume_01691.pdf
S01692,20,MBA,7.84,3,2026,"HTML, Python, SQL",Chennai,False,341066,resume_01692.pdf
S01693,24,B.Tech CSE,7.06,2,2027,"ML, Cloud, Java",Bangalore,False,537766,resume_01693.pdf
S01694,23,M.Tech AI,8.79,1,2028,"AI, Cloud, ML",Kolkata,True,548507,resume_01694.pdf
S01695,20,MBA,8.3,2,2027,"Cloud, AI, HTML",Mumbai,False,372231,resume_01695.pdf
S01696,22,B.Sc IT,8.03,4,2025,"React, SQL",Chennai,True,500913,resume_01696.pdf
S01697,24,B.Tech CSE,7.52,1,2028,"SQL, Python, CSS",Mumbai,False,208892,resume_01697.pdf
S01698,23,BBA,9.22,1,2028,"AI, Java, ML, Python",Chennai,True,582218,resume_01698.pdf
S01699,24,MBA,8.13,1,2028,"AI, Java, SQL",Delhi,False,457739,resume_01699.pdf
S01700,25,B.Com,9.02,3,2026,"Python, Java, AI, CSS",Delhi,True,332317,resume_01700.pdf
S01701,24,MBA,7.79,1,2028,"React, AI, Data Science",Kolkata,True,385372,resume_01701.pdf
S01702,23,B.Sc IT,7.46,1,2028,"SQL, Cloud",Mumbai,False,511908,resume_01702.pdf
S01703,23,M.Tech AI,9.12,2,2027,"SQL, ML",Bangalore,True,378169,resume_01703.pdf
S01704,25,M.Tech AI,9.0,1,2028,"ML, React, HTML, Java",Chennai,True,565142,resume_01704.pdf
S01705,20,B.Tech CSE,7.5,2,2027,"ML, React",Bangalore,True,200770,resume_01705.pdf
S01706,23,B.Tech CSE,7.96,3,2026,"Data Science, React, Java, Python",Delhi,False,225021,resume_01706.pdf
S01707,25,B.Sc IT,9.4,3,2026,"Cloud, Java, SQL",Mumbai,True,541354,resume_01707.pdf
S01708,24,B.Sc IT,7.34,3,2026,"Python, AI, SQL",Kolkata,True,568384,resume_01708.pdf
S01709,20,B.Tech CSE,9.27,1,2028,"SQL, HTML, CSS",Bangalore,False,329295,resume_01709.pdf
S01710,24,MBA,7.56,1,2028,"CSS, Cloud, AI",Mumbai,False,472545,resume_01710.pdf
S01711,22,B.Sc IT,8.8,4,2025,"Data Science, Java, Python",Chennai,False,206778,resume_01711.pdf
S01712,20,B.Com,7.21,3,2026,"ML, Cloud, Java, AI",Delhi,False,564411,resume_01712.pdf
S01713,23,B.Com,8.69,1,2028,"Cloud, CSS, React",Bangalore,False,561692,resume_01713.pdf
S01714,20,B.Sc IT,9.09,2,2027,"SQL, React",Hyderabad,False,505166,resume_01714.pdf
S01715,20,BBA,8.27,3,2026,"Python, Cloud",Hyderabad,True,500081,resume_01715.pdf
S01716,23,B.Sc IT,7.82,3,2026,"SQL, Java",Hyderabad,False,494765,resume_01716.pdf
S01717,25,MBA,6.9,4,2025,"CSS, Python, Data Science",Hyderabad,True,417026,resume_01717.pdf
S01718,20,M.Tech AI,7.43,3,2026,"AI, React, HTML, Python",Chennai,False,213037,resume_01718.pdf
S01719,23,M.Tech AI,6.92,1,2028,"React, Java",Kolkata,True,507848,resume_01719.pdf
S01720,22,M.Tech AI,6.71,1,2028,"Python, HTML, Data Science, AI",Hyderabad,False,430659,resume_01720.pdf
S01721,23,BBA,7.03,1,2028,"HTML, ML",Hyderabad,False,572340,resume_01721.pdf
S01722,20,B.Com,7.53,3,2026,"Java, Python, AI, HTML",Delhi,True,235840,resume_01722.pdf
S01723,24,MBA,7.89,4,2025,"Cloud, AI, SQL, Python",Bangalore,False,485153,resume_01723.pdf
S01724,24,MBA,7.24,4,2025,"Data Science, Cloud, React",Bangalore,True,248852,resume_01724.pdf
S01725,20,MBA,6.59,3,2026,"HTML, AI, ML, Data Science",Mumbai,False,292337,resume_01725.pdf
S01726,24,MBA,9.27,4,2025,"ML, React",Mumbai,False,490512,resume_01726.pdf
S01727,22,MBA,7.27,2,2027,"Python, SQL, HTML, Data Science",Hyderabad,True,263071,resume_01727.pdf
S01728,22,B.Sc IT,8.53,3,2026,"HTML, ML",Mumbai,True,314095,resume_01728.pdf
S01729,20,BBA,7.98,4,2025,"Data Science, SQL, React",Delhi,False,517985,resume_01729.pdf
S01730,25,B.Sc IT,7.69,4,2025,"Java, Cloud",Kolkata,False,323088,resume_01730.pdf
S01731,22,M.Tech AI,7.81,1,2028,"SQL, HTML",Mumbai,True,281076,resume_01731.pdf
S01732,25,BBA,8.45,3,2026,"HTML, Java, CSS, AI",Hyderabad,False,594365,resume_01732.pdf
S01733,20,MBA,7.66,1,2028,"Java, React, CSS, HTML",Hyderabad,False,411330,resume_01733.pdf
S01734,23,B.Com,6.59,2,2027,"Cloud, Data Science",Kolkata,False,414537,resume_01734.pdf
S01735,21,M.Tech AI,8.74,4,2025,"ML, Cloud, CSS, Python",Bangalore,True,204877,resume_01735.pdf
S01736,24,B.Sc IT,7.12,1,2028,"Python, Java, ML, SQL",Delhi,True,554882,resume_01736.pdf
S01737,23,BBA,8.98,4,2025,"CSS, Cloud, Python, HTML",Chennai,True,352174,resume_01737.pdf
S01738,23,M.Tech AI,7.01,3,2026,"React, Java, SQL",Chennai,True,259097,resume_01738.pdf
S01739,25,M.Tech AI,7.79,2,2027,"SQL, React, ML, HTML",Bangalore,False,568405,resume_01739.pdf
S01740,25,M.Tech AI,6.78,2,2027,"AI, React",Bangalore,False,332571,resume_01740.pdf
S01741,23,B.Sc IT,6.71,3,2026,"CSS, Java",Bangalore,False,364071,resume_01741.pdf
S01742,24,BBA,7.51,3,2026,"AI, CSS, Cloud, HTML",Mumbai,True,217743,resume_01742.pdf
S01743,20,BBA,7.09,1,2028,"ML, HTML, SQL, Python",Mumbai,False,526621,resume_01743.pdf
S01744,24,M.Tech AI,6.65,2,2027,"Cloud, SQL",Bangalore,True,384835,resume_01744.pdf
S01745,23,B.Com,6.68,2,2027,"ML, Data Science, HTML",Mumbai,False,480586,resume_01745.pdf
S01746,22,MBA,8.26,2,2027,"React, CSS, Python",Kolkata,True,293045,resume_01746.pdf
S01747,25,B.Com,7.47,4,2025,"Java, SQL, HTML, Python",Bangalore,False,242175,resume_01747.pdf
S01748,25,M.Tech AI,7.5,3,2026,"Java, Data Science",Chennai,False,281683,resume_01748.pdf
S01749,25,M.Tech AI,7.75,4,2025,"HTML, Data Science",Bangalore,False,448084,resume_01749.pdf
S01750,24,MBA,7.51,1,2028,"ML, CSS",Hyderabad,True,220835,resume_01750.pdf
S01751,20,BBA,8.66,2,2027,"Cloud, CSS",Delhi,False,573454,resume_01751.pdf
S01752,25,B.Sc IT,6.61,4,2025,"Python, AI, Data Science, React",Mumbai,False,314626,resume_01752.pdf
S01753,20,B.Sc IT,8.14,1,2028,"AI, Java, React",Hyderabad,True,579687,resume_01753.pdf
S01754,23,MBA,6.97,3,2026,"Python, Data Science, Cloud",Bangalore,False,363641,resume_01754.pdf
S01755,20,B.Sc IT,7.24,2,2027,"React, Cloud, Java, HTML",Hyderabad,False,443377,resume_01755.pdf
S01756,24,BBA,8.34,1,2028,"Cloud, AI, Data Science",Mumbai,False,567246,resume_01756.pdf
S01757,20,B.Sc IT,8.98,3,2026,"HTML, React, CSS, Data Science",Chennai,False,251020,resume_01757.pdf
S01758,20,BBA,9.06,2,2027,"Data Science, AI, Cloud",Hyderabad,False,485699,resume_01758.pdf
S01759,24,BBA,7.54,3,2026,"Python, Data Science, Cloud",Hyderabad,True,575878,resume_01759.pdf
S01760,25,B.Com,8.75,3,2026,"Cloud, Python, CSS",Kolkata,True,202061,resume_01760.pdf
S01761,22,B.Com,9.15,1,2028,"Cloud, Python, Java",Bangalore,False,428730,resume_01761.pdf
S01762,21,B.Com,6.78,2,2027,"Java, AI, ML",Bangalore,True,540745,resume_01762.pdf
S01763,25,B.Sc IT,7.66,4,2025,"Data Science, Python",Delhi,False,565412,resume_01763.pdf
S01764,21,MBA,7.42,4,2025,"Java, ML, React, Cloud",Hyderabad,True,426883,resume_01764.pdf
S01765,20,B.Sc IT,7.41,1,2028,"ML, Data Science, Java, CSS",Chennai,True,295029,resume_01765.pdf
S01766,20,BBA,7.12,2,2027,"CSS, AI",Delhi,True,436595,resume_01766.pdf
S01767,20,B.Tech CSE,7.99,4,2025,"AI, Python, Data Science",Hyderabad,True,272620,resume_01767.pdf
S01768,23,M.Tech AI,6.67,3,2026,"Data Science, HTML, Cloud, React",Chennai,False,396188,resume_01768.pdf
S01769,25,M.Tech AI,8.56,4,2025,"React, SQL, CSS",Bangalore,False,200323,resume_01769.pdf
S01770,24,MBA,6.91,1,2028,"ML, Cloud",Chennai,True,501806,resume_01770.pdf
S01771,24,B.Tech CSE,6.57,3,2026,"SQL, React, ML, Cloud",Kolkata,False,413512,resume_01771.pdf
S01772,21,M.Tech AI,8.32,1,2028,"Cloud, React",Mumbai,False,550173,resume_01772.pdf
S01773,22,M.Tech AI,7.74,4,2025,"Java, Python",Kolkata,False,572550,resume_01773.pdf
S01774,23,B.Sc IT,8.51,1,2028,"ML, Java, React, Cloud",Delhi,True,494546,resume_01774.pdf
S01775,25,B.Sc IT,8.84,2,2027,"SQL, Data Science",Kolkata,True,322534,resume_01775.pdf
S01776,23,BBA,9.38,4,2025,"Cloud, React, Python",Mumbai,False,251340,resume_01776.pdf
S01777,22,B.Tech CSE,6.9,3,2026,"Data Science, Python, CSS",Hyderabad,True,511767,resume_01777.pdf
S01778,20,M.Tech AI,8.67,2,2027,"Cloud, Python, ML, Java",Mumbai,True,496170,resume_01778.pdf
S01779,25,MBA,7.6,4,2025,"React, ML, Java",Hyderabad,False,489611,resume_01779.pdf
S01780,23,B.Tech CSE,7.04,3,2026,"Data Science, CSS, AI, SQL",Hyderabad,False,565209,resume_01780.pdf
S01781,22,B.Tech CSE,7.09,1,2028,"Data Science, ML",Bangalore,False,346100,resume_01781.pdf
S01782,24,B.Com,8.83,3,2026,"Python, SQL, AI, Java",Kolkata,True,410333,resume_01782.pdf
S01783,21,BBA,8.05,4,2025,"CSS, AI",Kolkata,True,296651,resume_01783.pdf
S01784,20,BBA,8.66,1,2028,"Python, SQL",Delhi,False,352505,resume_01784.pdf
S01785,24,B.Tech CSE,9.01,2,2027,"HTML, CSS, React",Chennai,True,282433,resume_01785.pdf
S01786,25,B.Com,9.4,2,2027,"Data Science, AI, Python, CSS",Bangalore,True,581761,resume_01786.pdf
S01787,21,B.Com,7.08,2,2027,"Cloud, Java, CSS",Delhi,False,270764,resume_01787.pdf
S01788,20,BBA,7.07,2,2027,"CSS, React, Cloud, HTML",Hyderabad,False,227313,resume_01788.pdf
S01789,25,BBA,7.75,3,2026,"Data Science, CSS, Cloud, React",Delhi,False,589230,resume_01789.pdf
S01790,21,B.Sc IT,9.17,4,2025,"React, Python, Java, Cloud",Chennai,True,268510,resume_01790.pdf
S01791,23,BBA,7.64,4,2025,"AI, SQL",Delhi,False,210663,resume_01791.pdf
S01792,23,B.Com,6.53,2,2027,"Python, Java",Mumbai,True,482304,resume_01792.pdf
S01793,25,B.Tech CSE,7.89,2,2027,"ML, SQL, AI",Hyderabad,False,331392,resume_01793.pdf
S01794,23,MBA,9.18,4,2025,"Data Science, SQL, CSS, Python",Kolkata,False,231661,resume_01794.pdf
S01795,25,BBA,8.89,3,2026,"React, AI",Bangalore,False,464501,resume_01795.pdf
S01796,20,B.Com,9.28,3,2026,"CSS, Cloud, ML",Bangalore,True,316132,resume_01796.pdf
S01797,24,B.Com,8.3,2,2027,"Cloud, ML",Delhi,True,393425,resume_01797.pdf
S01798,24,B.Tech CSE,7.97,2,2027,"CSS, Python, ML, SQL",Mumbai,True,313419,resume_01798.pdf
S01799,20,B.Sc IT,7.48,4,2025,"SQL, Python, Data Science, React",Delhi,True,470480,resume_01799.pdf
S01800,23,M.Tech AI,7.83,1,2028,"ML, Data Science, Java, SQL",Hyderabad,False,405943,resume_01800.pdf
S01801,20,M.Tech AI,7.49,4,2025,"CSS, React, Python, AI",Mumbai,True,561060,resume_01801.pdf
S01802,25,B.Tech CSE,8.13,2,2027,"Data Science, AI, Java, HTML",Hyderabad,True,415659,resume_01802.pdf
S01803,20,B.Sc IT,7.33,4,2025,"Data Science, CSS, ML",Bangalore,True,290170,resume_01803.pdf
S01804,24,MBA,6.67,3,2026,"AI, React, CSS",Mumbai,False,578688,resume_01804.pdf
S01805,21,B.Com,7.02,2,2027,"HTML, Python, CSS, ML",Kolkata,False,591579,resume_01805.pdf
S01806,25,MBA,6.64,4,2025,"Java, CSS, ML, HTML",Chennai,False,321094,resume_01806.pdf
S01807,22,B.Com,8.59,1,2028,"React, Cloud, HTML",Hyderabad,False,246241,resume_01807.pdf
S01808,22,B.Com,6.72,1,2028,"HTML, React, ML, Python",Delhi,True,209260,resume_01808.pdf
S01809,21,B.Sc IT,8.63,1,2028,"Python, SQL, React, Cloud",Hyderabad,True,335768,resume_01809.pdf
S01810,23,M.Tech AI,8.67,3,2026,"HTML, SQL, AI",Delhi,True,451567,resume_01810.pdf
S01811,22,B.Com,8.13,1,2028,"Python, Data Science",Hyderabad,False,385570,resume_01811.pdf
S01812,20,B.Com,7.13,2,2027,"AI, React",Hyderabad,True,267340,resume_01812.pdf
S01813,23,B.Com,8.74,1,2028,"Cloud, Data Science, AI",Hyderabad,True,293860,resume_01813.pdf
S01814,21,B.Tech CSE,8.49,1,2028,"HTML, CSS, SQL",Mumbai,False,277072,resume_01814.pdf
S01815,24,B.Com,7.18,2,2027,"Java, HTML, CSS",Chennai,True,239796,resume_01815.pdf
S01816,24,M.Tech AI,8.12,4,2025,"AI, CSS, Java",Delhi,True,213108,resume_01816.pdf
S01817,23,BBA,7.53,4,2025,"ML, AI, Java",Chennai,False,526056,resume_01817.pdf
S01818,20,B.Tech CSE,8.9,4,2025,"HTML, Python, ML, CSS",Mumbai,True,237023,resume_01818.pdf
S01819,25,B.Tech CSE,9.25,1,2028,"ML, SQL",Kolkata,False,495948,resume_01819.pdf
S01820,24,BBA,8.35,1,2028,"ML, CSS",Mumbai,False,312370,resume_01820.pdf
S01821,25,BBA,7.25,2,2027,"SQL, Python, AI",Kolkata,False,596498,resume_01821.pdf
S01822,25,MBA,6.57,3,2026,"AI, Java, HTML",Bangalore,True,499023,resume_01822.pdf
S01823,25,M.Tech AI,7.55,2,2027,"AI, Data Science, HTML, React",Mumbai,False,368237,resume_01823.pdf
S01824,21,B.Com,8.87,1,2028,"Python, Data Science, CSS",Kolkata,True,349119,resume_01824.pdf
S01825,25,M.Tech AI,8.38,2,2027,"SQL, Cloud, ML",Chennai,False,271493,resume_01825.pdf
S01826,22,B.Com,7.86,1,2028,"React, Java",Delhi,False,427454,resume_01826.pdf
S01827,21,B.Sc IT,8.22,1,2028,"ML, HTML, Python, Cloud",Mumbai,False,321599,resume_01827.pdf
S01828,23,B.Tech CSE,8.33,1,2028,"Python, HTML",Delhi,False,547985,resume_01828.pdf
S01829,24,B.Com,7.5,4,2025,"HTML, SQL",Hyderabad,True,495748,resume_01829.pdf
S01830,21,MBA,9.07,2,2027,"HTML, Cloud, React, Data Science",Delhi,True,398182,resume_01830.pdf
S01831,25,B.Com,8.16,3,2026,"React, Data Science",Mumbai,True,289977,resume_01831.pdf
S01832,23,B.Sc IT,6.99,1,2028,"ML, HTML, Data Science, Python",Hyderabad,True,580523,resume_01832.pdf
S01833,22,B.Com,8.75,2,2027,"Java, Python",Hyderabad,False,438902,resume_01833.pdf
S01834,21,M.Tech AI,8.2,2,2027,"ML, Java, Cloud, SQL",Chennai,True,553468,resume_01834.pdf
